customer_id,agent_id
0,0
1,0
2,0
5,0
6,0
7,0
9,0
12,0
14,0
16,0
17,0
18,0
19,0
20,0
21,0
23,0
24,0
25,0
27,0
30,0
31,0
33,0
36,0
37,0
39,0
40,0
42,0
43,0
49,0
50,0
52,0
53,0
55,0
57,0
58,1
60,1
62,1
64,1
66,1
67,1
69,1
70,1
71,1
72,1
76,1
77,1
78,1
83,1
84,1
86,1
87,1
89,2
92,2
93,2
94,2
109,2
110,2
112,2
113,2
117,2
119,2
120,2
121,2
122,2
123,2
125,2
126,2
129,2
130,2
131,2
135,2
136,2
137,2
138,2
145,2
146,2
149,2
150,2
152,2
155,2
157,2
159,2
161,2
163,2
164,2
165,2
167,2
168,2
170,2
173,2
180,2
185,2
187,2
189,2
192,2
193,2
194,2
195,2
196,2
197,2
198,2
202,2
203,2
205,2
206,2
209,2
211,2
216,2
217,2
218,2
220,2
224,2
226,2
229,2
231,2
234,2
235,2
236,2
238,2
239,2
241,2
244,2
247,2
248,2
249,2
251,2
252,2
253,2
255,2
256,2
264,2
266,2
267,2
268,2
269,2
270,2
271,2
273,2
274,2
275,2
276,2
278,2
281,2
284,2
285,2
287,2
291,2
293,2
294,2
295,2
296,2
297,3
298,3
300,3
301,3
303,3
304,3
305,3
309,3
312,3
314,3
316,3
317,3
319,3
324,3
326,3
327,3
328,3
332,3
334,3
336,3
337,3
339,3
340,3
341,3
343,4
344,4
347,4
348,4
350,4
354,4
355,4
357,4
362,4
363,4
364,4
365,4
367,4
368,4
371,4
372,4
374,4
376,4
377,4
378,4
380,4
381,4
382,4
383,4
384,5
385,5
386,5
390,5
392,5
393,5
394,5
396,5
397,5
399,5
400,5
402,5
405,5
407,5
410,5
411,5
413,5
415,5
419,5
421,5
423,5
424,5
425,5
426,5
428,5
430,5
431,5
432,5
433,5
434,5
437,5
439,5
440,5
442,5
443,6
444,6
446,6
447,6
448,6
450,6
452,6
453,6
454,6
455,6
456,6
458,6
459,6
462,6
463,6
464,6
465,6
467,6
473,6
475,6
487,6
488,6
491,6
492,6
494,7
503,7
506,7
508,7
510,7
511,7
513,7
514,7
516,7
518,7
520,7
521,7
522,7
523,7
524,7
526,7
527,7
528,7
529,7
530,7
532,7
535,7
537,7
542,7
543,8
544,8
546,8
547,8
550,8
553,8
556,8
559,8
564,8
566,8
568,8
569,8
571,8
573,8
575,8
576,8
577,8
578,9
580,9
581,9
582,9
584,9
585,9
590,9
591,9
592,9
593,9
596,9
597,9
598,9
600,9
604,9
606,9
607,9
608,9
610,9
611,9
613,9
617,9
618,9
619,9
620,10
621,10
622,10
623,10
625,10
627,10
628,10
629,10
630,10
631,10
635,10
639,10
640,10
641,10
645,10
646,10
649,10
652,12
653,12
654,12
656,12
657,12
661,12
663,12
664,12
667,12
668,12
669,12
672,12
674,12
675,12
677,12
679,12
683,12
684,12
685,12
687,12
689,12
697,12
698,12
701,12
702,12
704,12
706,12
713,12
715,12
716,12
717,12
720,12
721,12
722,12
723,15
725,15
726,15
727,15
730,15
731,15
732,15
734,15
736,15
737,15
739,15
741,15
744,15
747,15
749,15
751,15
752,15
753,15
755,15
760,15
762,15
763,15
764,15
765,15
766,16
773,16
776,16
777,16
778,16
779,16
780,16
784,16
786,16
787,16
788,16
793,16
795,16
796,16
797,16
798,16
800,16
803,16
804,16
808,16
809,16
810,16
811,16
814,16
815,16
817,16
818,16
821,16
827,16
828,16
829,16
833,16
834,16
835,16
838,18
841,18
842,18
844,18
847,18
851,18
854,18
855,18
857,18
858,18
859,18
860,18
862,18
863,18
865,18
867,18
868,18
869,19
872,19
877,19
878,19
880,19
885,19
887,19
888,19
890,19
893,19
894,19
896,19
898,19
899,19
900,19
901,19
902,19
904,19
905,19
907,19
911,19
916,19
922,19
923,19
924,19
927,19
929,19
933,19
934,19
936,19
937,19
942,19
943,19
946,19
948,19
950,20
952,20
954,20
957,20
958,20
960,20
961,20
962,20
965,20
967,20
974,20
980,20
981,20
982,20
985,20
988,20
990,20
991,20
992,20
995,20
996,20
997,20
998,20
999,20
1001,20
1003,20
1006,20
1007,20
1008,20
1009,20
1013,20
1014,20
1015,20
1017,20
1021,21
1025,21
1026,21
1027,21
1028,21
1031,21
1032,21
1033,21
1035,21
