customer_id,agent_id
8,0
15,0
35,0
68,0
75,0
132,0
133,0
141,0
142,0
144,0
162,0
169,0
182,0
191,0
219,0
225,0
227,0
232,1
250,1
262,1
263,1
288,1
292,1
308,1
310,1
349,3
352,3
356,3
361,3
366,3
370,3
375,3
388,3
401,3
409,3
418,3
435,3
438,4
441,4
457,4
480,4
484,4
486,4
493,4
496,4
498,4
502,4
517,4
533,4
549,5
552,5
561,5
572,5
579,5
586,5
588,5
589,5
603,5
609,5
614,5
632,5
637,5
648,5
660,5
682,5
694,5
696,6
699,6
700,6
714,6
728,6
738,6
742,6
769,6
799,6
813,6
824,6
839,6
845,7
848,7
874,7
875,7
881,7
884,7
886,7
895,7
903,7
908,7
928,7
932,7
938,8
939,8
945,8
968,8
972,8
975,8
978,8
983,8
1036,9
1049,9
1058,9
1066,9
1074,9
1077,9
1082,9
1095,9
1154,9
1160,9
1169,9
1180,9
1182,10
1183,10
1197,10
1200,10
1202,10
1211,10
1220,10
1224,10
1234,12
1254,12
1263,12
1266,12
1281,12
1293,12
1355,12
1363,12
1367,12
1385,12
1390,12
1392,12
1397,12
1401,12
1435,12
1440,12
1442,12
1455,14
1465,14
1467,14
1531,14
1550,14
1551,14
1554,14
1555,14
1566,14
1570,14
1586,14
1605,14
1607,14
1622,15
1624,15
1627,15
1630,15
1651,15
1652,15
1668,15
1671,15
1674,15
1682,15
1683,15
1707,15
1735,16
1736,16
1744,16
1749,16
1751,16
1757,16
1758,16
1759,16
1765,16
1781,16
1812,16
1830,16
1861,16
1865,16
1874,16
1886,16
1897,16
1898,17
1915,17
1918,17
1924,17
1941,17
1971,17
1972,17
1975,17
1976,17
1985,17
2014,17
2027,17
2039,17
2043,17
2044,17
2045,17
2055,17
2089,17
2095,18
2097,18
2101,18
2111,18
2121,18
2128,18
2130,18
2137,18
2141,20
2167,20
2168,20
2172,20
2182,20
2230,20
2244,20
2249,20
2251,20
2253,20
2279,20
2292,20
2324,20
2327,20
2340,20
2382,20
2389,20
2396,21
2420,21
2425,21
2432,21
2443,21
2461,21
2465,21
2512,21
2515,21
2532,21
2544,21
2547,21
2553,22
2567,22
2588,22
2592,22
2599,22
2613,22
2622,22
2625,22
2636,22
2646,22
2648,22
2698,22
2723,23
2724,23
2726,23
2749,23
2765,23
2789,23
2796,23
2815,23
2824,23
2832,23
2836,23
2844,23
2859,23
2865,23
2873,23
2887,23
2901,23
2905,23
2916,24
2918,24
2928,24
2930,24
2932,24
2936,24
2937,24
2953,24
2960,25
2969,25
2977,25
2981,25
2986,25
3015,25
3087,25
3097,25
3107,25
3118,25
3124,25
3139,25
3148,25
3162,25
3167,25
3168,25
3178,25
3219,26
3248,26
3259,26
3282,26
3289,26
3291,26
3305,26
3319,26
3320,26
3327,26
3329,26
3353,26
3369,27
3370,27
3374,27
3381,27
3389,27
3401,27
3413,27
3433,27
3436,27
3437,27
3447,27
3455,27
3469,28
3482,28
3487,28
3507,28
3515,28
3541,28
3546,28
3551,28
3556,28
3567,28
3569,28
3589,28
3593,29
3604,29
3605,29
3612,29
3625,29
3636,29
3641,29
3647,29
3654,29
3655,29
3657,29
3738,29
3749,30
3750,30
3762,30
3774,30
3784,30
3810,30
3811,30
3828,30
3835,30
3836,30
3846,30
3848,30
3857,30
3861,30
3869,30
3885,30
3888,30
3904,31
3914,31
3934,31
3936,31
3952,31
3963,31
3968,31
3973,31
3977,31
3978,31
3979,31
3986,31
3992,32
4008,32
4051,32
4054,32
4068,32
4089,32
4107,32
4119,32
4140,32
4146,32
4155,32
4160,33
4163,33
4164,33
4183,33
4191,33
4194,33
4195,33
4200,33
4204,34
4209,34
4220,34
4228,34
4245,34
4253,34
4257,34
4262,34
4276,34
4279,34
4291,34
4303,35
4341,35
4345,35
4352,35
4373,35
4382,35
4387,35
4388,35
4393,35
4414,35
4433,35
4447,35
4454,35
4468,35
4484,35
4494,35
4496,35
4504,35
4514,36
4515,36
4516,36
4539,36
4556,36
4558,36
4593,36
4599,36
4618,37
4625,37
4647,37
4652,37
4653,37
4669,37
4670,37
4676,37
4678,38
4687,38
4701,38
4707,38
4708,38
4710,38
4732,38
4744,38
4745,38
4758,38
4764,38
4765,39
4772,39
4773,39
4774,39
4775,39
4780,39
4781,39
4787,39
4802,39
4805,39
4818,39
4823,40
4828,40
4833,40
4876,40
4893,40
4901,40
4917,40
4921,40
4931,42
4933,42
4956,42
4965,42
4987,42
5073,42
5078,42
5099,42
5101,42
5139,42
5140,42
5145,42
5158,42
5159,42
5162,42
5176,42
5177,42
5188,42
5189,42
5201,42
5208,42
5213,42
5230,42
5237,42
5251,42
5260,42
5261,42
5266,42
5272,42
5287,42
5288,42
5289,42
5295,42
5317,42
5320,42
5323,42
5327,42
5336,42
5343,42
5349,42
5351,42
5355,42
5362,42
5365,42
5367,42
5379,42
5393,42
5400,42
5402,42
5411,42
5433,43
5434,43
5442,43
5451,43
5452,43
5455,43
5456,43
5471,43
5472,43
5480,43
5484,43
5486,43
5498,43
5535,43
5551,43
5557,43
5558,43
5574,44
5586,44
5593,44
5597,44
5616,44
5625,44
5651,44
5659,44
5664,44
5678,44
5681,44
5691,46
5699,46
5714,46
5720,46
5746,46
5754,46
5765,46
5766,46
5772,46
5778,46
5784,46
5801,46
5826,46
5851,46
5868,46
5884,46
5902,46
5920,47
5949,47
5969,47
5972,47
5981,47
5985,47
5997,47
5999,47
6000,48
6001,48
6020,48
6024,48
6043,48
6044,48
6086,48
6095,48
6105,48
6107,48
6108,48
6110,48
6117,48
6123,48
6134,48
6155,48
6157,48
6162,49
6173,49
6199,49
6211,49
6215,49
6237,49
6250,49
6257,49
6262,51
6276,51
6285,51
6287,51
6291,51
6303,51
6319,51
6327,51
6334,51
6345,51
6370,51
6380,51
6394,51
6396,51
6407,51
6414,51
6416,51
6441,51
6452,51
6460,51
6465,51
6472,51
6487,51
6494,51
6499,51
6502,52
6507,52
6508,52
6518,52
6527,52
6533,52
6535,52
6538,52
6564,53
6567,53
6571,53
6572,53
6612,53
6614,53
6624,53
6627,53
6638,53
6650,53
6656,53
6667,54
6668,54
6675,54
6688,54
6693,54
6698,54
6720,54
6738,54
6751,54
6763,54
6771,54
6801,54
6802,54
6811,54
6828,54
6832,54
6843,54
6857,54
6858,55
6859,55
6887,55
6898,55
6902,55
6903,55
