customer_id,agent_id
2,0
3,0
9,0
32,0
34,0
38,0
39,0
41,0
47,0
48,0
51,0
53,0
54,0
56,0
59,0
67,0
70,0
72,0
75,0
76,0
80,0
84,0
85,0
87,0
91,0
92,0
94,0
97,0
99,1
101,1
108,1
112,1
113,1
115,1
118,1
124,1
133,1
134,1
135,1
138,1
139,1
140,1
141,1
145,1
150,1
153,1
157,1
161,1
164,1
172,1
174,1
176,1
182,1
183,1
188,1
190,1
193,1
194,1
197,1
198,1
199,1
203,1
209,1
213,1
216,1
228,1
229,1
235,1
237,1
241,1
245,1
252,1
253,1
258,1
270,1
271,1
272,1
275,1
276,2
280,2
282,2
283,2
288,2
296,2
300,2
306,2
308,2
309,2
312,2
316,2
321,2
324,2
326,2
327,2
328,2
329,2
336,2
340,2
356,2
361,2
365,2
372,2
373,2
375,2
377,2
379,2
380,2
381,2
382,2
383,2
385,2
396,2
399,2
400,2
405,2
407,2
411,2
419,2
423,3
426,3
428,3
433,3
434,3
435,3
437,3
438,3
440,3
441,3
443,3
444,3
447,3
448,3
454,3
456,3
458,3
464,3
466,3
469,3
471,3
472,3
474,3
477,3
480,3
482,3
486,3
495,3
496,4
497,4
501,4
503,4
504,4
505,4
510,4
513,4
518,4
526,4
528,4
529,4
533,4
539,4
544,4
546,4
549,4
550,4
551,4
553,4
554,4
555,4
558,4
564,4
567,4
568,4
576,4
579,4
581,4
582,4
584,4
588,4
589,4
590,4
597,4
598,4
614,4
615,4
619,4
620,4
624,4
625,4
628,4
629,4
632,4
635,4
637,4
638,4
639,4
642,4
648,4
656,4
657,4
658,4
660,4
663,4
665,6
670,6
671,6
677,6
680,6
688,6
700,6
702,6
708,6
710,6
714,6
717,6
719,6
721,6
729,6
732,6
733,6
742,6
744,6
748,6
762,6
763,6
764,6
774,6
779,6
785,6
786,6
788,6
792,7
793,7
796,7
797,7
798,7
799,7
800,7
806,7
814,7
817,7
822,7
823,7
824,7
828,7
832,7
838,7
845,7
846,7
851,7
855,7
856,7
870,7
871,7
872,7
882,7
883,7
888,7
890,7
893,8
895,8
898,8
901,8
910,8
915,8
919,8
921,8
932,8
933,8
941,8
942,8
949,8
950,8
953,8
954,8
955,8
959,8
962,8
967,8
970,8
975,8
980,8
984,8
985,8
986,8
989,8
990,8
993,8
994,8
998,8
999,8
1018,8
1025,8
1026,8
1029,8
1033,8
1036,8
1038,8
1042,8
1044,10
1047,10
1049,10
1050,10
1056,10
1057,10
1059,10
1060,10
1062,10
1063,10
1064,10
1068,10
1072,10
1076,10
1077,10
1086,10
1088,10
1090,10
1093,10
1096,10
1102,10
1103,10
1110,10
1111,10
1114,10
1115,10
1117,10
1118,10
1124,10
1125,10
1129,10
1132,10
1136,10
1139,10
1140,10
1144,10
1145,10
1153,10
1158,10
1159,10
1172,10
1176,10
1180,10
1181,10
1186,10
1188,10
1189,10
1190,10
1199,10
1204,10
1205,10
1209,10
1210,10
1215,10
1217,10
1218,10
1219,10
1224,10
1225,10
1229,10
1238,10
1239,10
1240,10
1251,10
1252,10
1254,10
1259,10
1260,10
1262,10
1263,10
1272,10
1287,10
1288,10
1291,10
1294,10
1298,10
1299,10
1300,10
1302,10
1305,10
1308,10
1312,10
1317,10
1322,10
1329,10
1331,10
1337,10
1340,10
1342,10
1347,10
1348,10
1353,10
1355,10
1356,10
1360,10
1367,10
1368,10
1372,10
1374,10
1382,10
1383,11
1384,11
1385,11
1387,11
1391,11
1396,11
1398,11
1399,11
1403,11
1404,11
1405,11
1407,11
1411,11
1413,11
1418,11
1425,11
1426,11
1427,11
1428,11
1432,11
1433,11
1434,11
1435,11
1436,11
1442,11
1446,11
1447,11
1453,11
1456,12
1461,12
1462,12
1464,12
1465,12
1466,12
1470,12
1474,12
1481,12
1486,12
1487,12
1489,12
1490,12
1495,12
1497,12
1499,12
1501,12
1507,12
1515,12
1518,12
1520,12
1521,12
1523,12
1527,12
1528,12
1529,12
1530,12
1535,12
1540,13
1542,13
1543,13
1544,13
1546,13
1547,13
1550,13
1552,13
1554,13
1559,13
1566,13
1568,13
1569,13
1574,13
1575,13
1581,13
1582,13
1596,13
1597,13
1600,13
1605,13
1607,13
1608,13
1609,13
1615,13
1619,13
1622,13
1624,13
1627,14
1628,14
1629,14
1634,14
1635,14
1636,14
1638,14
1641,14
1644,14
1646,14
1649,14
1656,14
1661,14
1668,14
1669,14
1670,14
1679,14
1688,14
1690,14
1692,14
1693,14
1696,14
1699,14
1705,14
1708,14
1712,14
1713,14
1717,14
1723,14
1725,14
1727,14
1730,14
1732,14
1736,14
1738,14
1739,14
1740,14
1742,14
1748,14
1749,14
1750,15
1753,15
1754,15
1760,15
1764,15
1767,15
1768,15
1770,15
1773,15
1774,15
1775,15
1781,15
1783,15
1787,15
1794,15
1808,15
1809,15
1813,15
1817,15
1820,15
1821,15
1822,15
1823,15
1826,15
1833,15
1836,15
1841,15
1847,15
1849,15
1853,15
1860,15
1863,15
1866,15
1867,15
1869,15
1870,15
1877,15
1879,15
1882,15
1883,15
1885,15
1886,15
1899,15
1903,15
1905,15
1906,15
1909,15
1912,15
1916,15
1920,15
1921,15
1924,15
1933,15
1934,15
1938,15
1941,15
1942,16
1944,16
1947,16
1949,16
1950,16
1954,16
1958,16
1959,16
1962,16
1966,16
1973,16
1974,16
1980,16
1981,16
1985,16
1991,16
2004,16
2005,16
2016,16
2023,16
2030,16
2031,16
2034,16
2036,16
2037,16
2039,16
2040,16
2042,16
2044,17
2045,17
2048,17
2049,17
2051,17
2054,17
2059,17
2060,17
2065,17
2067,17
2078,17
2080,17
2082,17
2084,17
2091,17
2094,17
2096,17
2100,17
2102,17
2109,17
2113,17
2115,17
2117,17
2118,17
2120,17
2122,17
2128,17
2133,17
2135,17
2140,17
2144,17
2147,17
2153,17
2154,17
2155,17
2158,17
2169,17
2174,17
2185,17
2190,17
2194,17
2200,17
2201,17
2204,17
2207,17
2209,17
2212,17
2222,17
2234,17
2235,17
2241,18
2244,18
2247,18
2249,18
2251,18
2253,18
2258,18
2270,18
2279,18
2283,18
2284,18
2288,18
2293,18
2295,18
2297,18
2300,18
2301,18
2302,18
2304,18
2305,18
2315,18
2316,18
2320,18
2325,18
2336,18
2338,18
2342,18
2351,18
2353,18
2355,18
2358,18
2359,18
2360,18
2361,18
2364,18
2365,18
2366,18
2368,18
2372,18
2377,18
2382,18
2387,18
2398,18
2399,18
2401,18
2404,18
2405,18
2407,18
2408,18
2409,18
2412,19
2413,19
2419,19
2422,19
2426,19
2427,19
2428,19
2431,19
2432,19
2433,19
2435,19
2438,19
2439,19
2440,19
2444,19
2445,19
2446,19
2447,19
2450,19
2451,19
2452,19
2453,19
2455,19
2459,19
2464,19
2468,19
2471,19
2473,19
2474,19
2481,19
2485,19
2487,19
2488,19
2490,19
2491,19
2493,19
2497,19
2499,19
2500,19
2509,19
2510,19
2511,19
2515,19
2521,19
2523,19
2525,19
2527,19
2531,19
2532,19
2539,19
2541,19
2543,19
2544,19
2545,19
2546,19
2553,19
2557,20
2559,20
2560,20
2561,20
2562,20
2565,20
2569,20
2572,20
2577,20
2581,20
2588,20
2590,20
2592,20
2600,20
2601,20
2609,20
2616,20
2619,20
2625,20
2632,20
2635,20
2636,20
2637,20
2639,20
2642,20
2643,20
2648,20
2651,20
2655,21
2669,21
2670,21
2673,21
2675,21
2680,21
2686,21
2688,21
2692,21
2700,21
2701,21
2703,21
2707,21
2712,21
2715,21
2718,21
2721,21
2727,21
2732,21
2735,21
2736,21
2737,21
2739,21
2743,21
2747,21
2748,21
2749,21
2761,21
2766,21
2772,21
2774,21
2775,21
2777,21
2784,21
2785,21
2788,21
2789,21
2794,21
2796,21
2798,21
2804,22
2820,22
2821,22
2823,22
2825,22
2828,22
2830,22
2831,22
2835,22
2836,22
2840,22
2843,22
2844,22
2845,22
2847,22
2862,22
2871,22
2878,22
2882,22
2885,22
2889,22
2891,22
2902,22
2916,22
2918,22
2925,22
2927,22
2929,22
2932,22
2934,22
2935,22
2937,22
2943,22
2945,22
2946,22
2953,22
2954,22
2960,22
2963,22
2969,22
2971,22
2986,22
2991,22
2995,22
2996,22
2997,22
3000,22
3001,22
3002,22
3003,22
3006,22
3008,22
3011,22
3015,22
3018,22
3020,22
3023,23
3028,23
3032,23
3034,23
3035,23
3037,23
3041,23
3047,23
3049,23
3053,23
3060,23
3068,23
3071,23
3073,23
3075,23
3076,23
3086,23
3087,23
3088,23
3094,23
3095,23
3096,23
3098,23
3103,23
3112,23
3113,23
3118,23
3119,23
3120,24
3121,24
3123,24
3126,24
3127,24
3129,24
3131,24
3133,24
3134,24
3137,24
3138,24
3139,24
3141,24
3151,24
3152,24
3156,24
3159,24
3160,24
3161,24
3162,24
3168,24
3172,24
3176,24
3178,24
3180,24
3183,24
3184,24
3190,24
3196,24
3198,24
3199,24
3200,24
3202,24
3207,24
3220,24
3228,24
3229,24
3240,24
3241,24
3245,24
3257,25
3260,25
3262,25
3268,25
3270,25
3271,25
3280,25
3281,25
3283,25
3284,25
3293,25
3298,25
3303,25
3308,25
3309,25
3312,25
3313,25
3320,25
3322,25
3323,25
3325,25
3326,25
3336,25
3339,25
3341,25
3342,25
3347,25
3351,25
3352,25
3364,25
3367,25
3369,25
3373,25
3378,25
3383,25
3386,25
3391,25
3400,25
3405,25
3408,25
3409,26
3413,26
3415,26
3420,26
3424,26
3435,26
3440,26
3443,26
3447,26
3448,26
3449,26
3452,26
3454,26
3455,26
3457,26
3462,26
3463,26
3466,26
3468,26
3469,26
3475,26
3479,26
3480,26
3481,26
3482,26
3483,26
3485,26
3486,26
3487,26
3503,26
3506,26
3507,26
3511,26
3514,26
3515,26
3517,26
3518,26
3520,26
3521,26
3534,26
3536,27
3539,27
3541,27
3543,27
3545,27
3560,27
3561,27
3563,27
3566,27
3568,27
3570,27
3579,27
3584,27
3586,27
3589,27
3590,27
3594,27
3595,27
3596,27
3598,27
3601,27
3605,27
3611,27
3612,27
3613,27
3616,27
3619,27
3620,27
3625,27
3636,27
3638,27
3649,27
3653,27
3657,27
3660,27
3662,27
3665,27
3667,27
3671,27
3682,27
3683,27
3684,27
3691,27
3704,27
3712,27
3714,27
3715,27
3717,27
3733,27
3734,27
3735,27
3736,27
3743,27
3744,27
3745,27
3746,27
3750,29
3756,29
3760,29
3767,29
3780,29
3783,29
3785,29
3790,29
3794,29
3796,29
3797,29
3798,29
3800,29
3821,29
3823,29
3824,29
3826,29
3828,29
3833,29
3836,29
3839,29
3840,29
3844,29
3846,29
3854,29
3860,29
3861,29
3863,29
3869,29
3874,29
3875,29
3876,29
3880,29
3885,29
3890,29
3891,29
3893,29
3894,29
3898,29
3902,29
3903,30
3904,30
3906,30
3908,30
3910,30
3911,30
3913,30
3914,30
3916,30
3918,30
3919,30
3920,30
3924,30
3925,30
3934,30
3935,30
3937,30
3938,30
3966,30
3967,30
3970,30
3973,30
3976,30
3978,30
3980,30
3981,30
3986,30
4002,30
4004,31
4008,31
4010,31
4011,31
4014,31
4019,31
4024,31
4028,31
4032,31
4033,31
4034,31
4039,31
4047,31
4053,31
4056,31
4061,31
4066,31
4067,31
4068,31
4072,31
4074,31
4075,31
4077,31
4078,31
4079,31
4080,31
4083,31
4086,31
4089,31
4093,31
4098,31
4100,31
4105,31
4109,31
4113,31
4115,31
4123,31
4125,31
4128,31
4131,31
4132,32
4133,32
4137,32
4138,32
4142,32
4144,32
4148,32
4149,32
4154,32
4159,32
4167,32
4168,32
4169,32
4175,32
4178,32
4187,32
4188,32
4191,32
4195,32
4200,32
4201,32
4203,32
4209,32
4212,32
4217,32
4221,32
4223,32
4230,32
4243,32
4245,32
4246,32
4248,32
4253,32
4258,32
4263,32
4267,32
4272,32
4273,32
4279,32
4283,32
4284,32
4286,32
4287,32
4290,32
4293,32
4297,32
4304,32
4308,32
4311,32
4317,32
4319,32
4320,32
4325,32
4329,32
4337,32
4338,32
4339,33
4349,33
4357,33
4360,33
4370,33
4372,33
4373,33
4376,33
4385,33
4387,33
4390,33
4395,33
4402,33
4404,33
4407,33
4409,33
4411,33
4414,33
4420,33
4422,33
4433,33
4434,33
4435,33
4436,33
4443,33
4444,33
4445,33
4448,33
4449,33
4452,33
4457,33
4468,33
4473,33
4474,33
4477,33
4479,33
4485,33
4488,33
4502,33
4504,33
4507,34
4511,34
4524,34
4525,34
4529,34
4530,34
4532,34
4535,34
4538,34
4539,34
4541,34
4543,34
4544,34
4549,34
4550,34
4552,34
4553,34
4557,34
4560,34
4562,34
4563,34
4564,34
4569,34
4571,34
4575,34
4581,34
4582,34
4584,34
4590,35
4592,35
4594,35
4595,35
4603,35
4608,35
4609,35
4610,35
4612,35
4614,35
4615,35
4619,35
4623,35
4627,35
4630,35
4636,35
4638,35
4656,35
4657,35
4659,35
4661,35
4665,35
4668,35
4672,35
4674,35
4682,35
4684,35
4685,35
4690,35
4693,35
4700,35
4706,35
4708,35
4710,35
4712,35
4713,35
4716,35
4720,35
4725,35
4730,35
4734,37
4735,37
4738,37
4740,37
4744,37
4745,37
4748,37
4749,37
4750,37
4751,37
4759,37
4764,37
4765,37
4766,37
4768,37
4769,37
4775,37
4778,37
4782,37
4784,37
4785,37
4790,37
4792,37
4796,37
4800,37
4801,37
4803,37
4810,37
4812,37
4813,37
4814,37
4815,37
4816,37
4817,37
4818,37
4822,37
4823,37
4825,37
4826,37
4834,37
4835,38
4838,38
4839,38
4841,38
4844,38
4850,38
4852,38
4858,38
4860,38
4863,38
4868,38
4872,38
4873,38
4876,38
4877,38
4893,38
4894,38
4896,38
4902,38
4903,38
4904,38
4906,38
4909,38
4910,38
4913,38
4921,38
4923,38
4925,38
4934,38
4943,38
4953,38
4954,38
4959,38
4960,38
4962,38
4965,38
4966,38
4972,38
4975,38
4976,38
4984,38
4987,38
4991,38
4995,38
4996,38
5000,38
5011,38
5012,38
5013,38
5020,38
5021,38
5025,38
5026,38
5030,38
5031,38
5032,38
5033,39
5039,39
5044,39
5049,39
5057,39
5061,39
5062,39
5064,39
5068,39
5070,39
5073,39
5076,39
5083,39
5086,39
5088,39
5091,39
5092,39
5095,39
5102,39
5110,39
5117,39
5120,39
5125,39
5128,39
5129,39
5131,39
5139,39
5142,39
5144,39
5145,39
5147,39
5152,39
5156,39
5160,39
5163,39
5171,39
5172,39
5174,39
5176,39
5179,39
5185,39
5189,39
5193,39
5195,39
5196,39
5202,39
5205,39
5210,39
5211,39
5218,39
5226,40
5227,40
5231,40
5232,40
5234,40
5238,40
5242,40
5243,40
5244,40
5248,40
5251,40
5255,40
5269,40
5271,40
5277,40
5280,40
5283,40
5288,40
5289,40
5291,40
5294,40
5296,40
5300,40
5302,40
5305,40
5309,40
5310,40
5316,40
5317,40
5318,40
5319,40
5320,40
5322,40
5323,40
5327,40
5331,40
5335,40
5351,40
5353,40
5355,40
5357,42
5358,42
5359,42
5362,42
5364,42
5365,42
5367,42
5370,42
5373,42
5374,42
5375,42
5376,42
5377,42
5381,42
5393,42
5395,42
5396,42
5397,42
5398,42
5399,42
5400,42
5410,42
5411,42
5413,42
5425,42
5431,42
5435,42
5437,42
5439,43
5448,43
5451,43
5452,43
5458,43
5461,43
5463,43
5467,43
5468,43
5471,43
5476,43
5477,43
5478,43
5479,43
5480,43
5481,43
5487,43
5488,43
5493,43
5494,43
5496,43
5500,43
5501,43
5503,43
5504,43
5512,43
5517,43
5520,43
5526,43
5529,43
5531,43
5535,43
5536,43
5541,43
5544,43
5545,43
5549,43
5550,43
5551,43
5552,43
5555,43
5559,43
5561,43
5570,43
5573,43
5582,43
5583,43
5584,43
5586,43
5587,43
5591,43
5594,43
5600,43
5603,43
5611,43
5613,43
5620,44
5626,44
5627,44
5629,44
5631,44
5632,44
5634,44
5636,44
5637,44
5640,44
5642,44
5654,44
5655,44
5659,44
5669,44
5671,44
5676,44
5678,44
5680,44
5681,44
5688,44
5689,44
5693,44
