customer_id,agent_id
0,11
4,11
5,11
6,11
8,11
9,11
10,11
21,11
22,11
24,11
26,11
27,11
28,11
30,11
31,11
32,11
33,11
37,11
40,11
41,11
42,11
47,11
48,11
49,11
51,11
52,11
53,11
54,11
56,11
57,11
58,11
59,11
60,11
62,11
67,11
68,11
70,11
71,11
72,11
73,11
76,11
77,11
79,11
84,11
88,11
89,11
90,11
91,11
94,11
96,11
97,11
100,11
102,11
103,11
106,11
107,11
108,11
111,11
114,11
116,11
119,11
120,11
122,11
123,11
124,11
126,11
128,11
131,12
132,12
136,12
138,12
142,12
144,12
147,12
148,12
154,12
157,12
159,12
160,12
164,12
165,12
167,12
169,12
170,12
172,12
174,12
180,12
182,12
185,12
187,12
189,12
191,12
192,12
193,12
194,12
195,12
196,12
197,12
198,12
200,12
201,12
204,12
207,12
210,12
211,12
212,12
214,12
215,12
216,12
219,12
220,12
223,12
228,12
229,12
230,12
231,12
233,12
235,12
241,12
243,12
245,12
246,12
249,12
251,12
257,12
262,12
267,12
268,12
269,12
274,12
275,13
277,13
278,13
283,13
285,13
287,13
291,13
294,13
295,13
296,13
298,13
301,13
302,13
303,13
306,13
307,13
311,13
313,13
314,13
317,13
322,13
324,13
325,13
332,13
333,13
336,13
337,13
338,13
339,13
341,13
343,13
344,13
345,13
347,13
351,13
352,13
353,13
355,13
356,13
361,13
364,13
365,13
368,13
369,13
370,13
371,13
373,13
376,13
379,13
381,13
386,13
387,13
388,13
392,13
398,13
399,13
400,13
402,13
406,13
407,13
411,13
413,13
417,13
419,13
423,13
424,13
425,13
426,13
431,13
442,13
443,13
447,13
448,13
452,13
455,13
457,13
459,13
460,13
462,13
464,13
465,13
466,13
467,13
469,13
470,18
471,18
472,18
478,18
482,18
483,18
486,18
487,18
488,18
490,18
492,18
493,18
494,18
496,18
497,18
499,18
501,18
504,18
506,18
509,18
510,18
511,18
513,18
514,18
515,18
516,18
517,18
518,18
519,18
520,18
521,18
523,18
524,18
525,18
528,18
529,18
531,18
532,18
534,18
535,18
536,18
538,18
539,18
541,18
542,18
543,18
545,18
546,18
547,18
548,18
556,18
559,18
560,18
561,18
562,18
563,18
567,18
569,18
576,18
577,18
578,18
581,18
582,18
583,18
586,18
587,18
594,18
595,18
596,18
597,21
599,21
602,21
604,21
605,21
607,21
608,21
611,21
613,21
614,21
616,21
619,21
621,21
626,21
628,21
632,21
637,21
639,21
640,21
642,21
647,21
649,21
653,21
654,21
655,21
657,21
658,21
659,21
660,21
663,21
664,21
670,21
672,21
674,21
675,21
676,21
677,21
678,21
681,21
683,21
685,21
686,21
687,21
688,21
691,21
692,21
693,21
694,21
696,21
699,21
700,21
701,21
702,21
707,21
708,21
709,21
710,21
713,21
716,21
718,21
720,24
723,24
729,24
732,24
733,24
738,24
739,24
740,24
741,24
745,24
747,24
748,24
749,24
751,24
756,24
757,24
763,24
764,24
765,24
767,24
770,24
771,24
772,24
778,24
779,24
782,24
783,24
784,24
785,24
786,24
787,24
789,24
790,24
791,24
792,24
796,24
798,24
800,24
801,24
802,24
807,24
809,24
810,24
811,24
812,24
813,24
814,24
815,24
820,24
821,24
823,24
824,24
826,24
830,24
831,24
832,28
836,28
837,28
842,28
845,28
847,28
848,28
850,28
851,28
853,28
854,28
856,28
858,28
864,28
866,28
868,28
870,28
871,28
873,28
875,28
876,28
877,28
878,28
879,28
883,28
884,28
885,28
886,28
889,28
891,28
893,28
894,28
902,28
903,28
904,28
906,28
908,28
910,28
913,28
915,28
918,28
920,28
921,28
923,28
924,28
925,28
927,28
928,28
930,28
932,28
933,28
935,28
940,28
942,28
944,28
946,28
948,28
949,28
950,28
951,28
953,28
956,28
957,28
958,28
960,28
961,28
962,28
966,28
970,28
971,28
972,28
975,28
976,28
977,31
979,31
982,31
983,31
984,31
985,31
990,31
992,31
993,31
994,31
996,31
999,31
1001,31
1003,31
1004,31
1007,31
1008,31
1012,31
1014,31
1015,31
1017,31
